Id,Artist,Title,Description,Tags,publishedAt,View,Like,CommentCount,pushblishDayName,Duration,SheetName
0DrIhYIzMvU,BURNOUT SYNDROMES,Air Guitar Girl,"Provided to YouTube by Sony Music Labels Inc.

Air Guitar Girl · BURNOUT SYNDROMES

FLY HIGH!!

℗ 2016 Sony Music Labels Inc.

Released on: 2016-03-02

Composer, Lyricist: Kazuumi Kumagai
Arranger: Junji Ishiwatari

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'FLY HIGH!!', 'Air Guitar Girl']",2021-08-04 05:38:36,3160,53,0,Wednesday,00:04:05,Song
vJcmZ4ihcG4,BURNOUT SYNDROMES,Sakura Kanon,"Provided to YouTube by Sony Music Labels Inc.

Sakura Kanon · BURNOUT SYNDROMES

FLY HIGH!!

℗ 2016 Sony Music Labels Inc.

Released on: 2016-03-02

Composer, Lyricist: Kazuumi Kumagai
Arranger: Junji Ishiwatari

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'FLY HIGH!!', 'Sakura Kanon']",2021-08-04 05:38:36,19249,353,4,Wednesday,00:05:37,Song
weGtT2hxFvg,BURNOUT SYNDROMES,FLY HIGH!!,"Provided to YouTube by Sony Music Labels Inc.

FLY HIGH!! · BURNOUT SYNDROMES

FLY HIGH!!

℗ 2016 Sony Music Labels Inc.

Released on: 2016-03-02

Composer, Lyricist: Kazuumi Kumagai
Arranger: Junji Ishiwatari

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'FLY HIGH!!']",2021-08-04 05:38:36,3234603,39368,107,Wednesday,00:04:06,Song
5ArQKZhB2y0,BURNOUT SYNDROMES,hikariare,"Provided to YouTube by Sony Music Labels Inc.

hikariare · BURNOUT SYNDROMES

Hikariare

℗ 2016 Sony Music Labels Inc.

Released on: 2016-10-26

Composer, Lyricist: Kazuumi Kumagai
Arranger: Junji Ishiwatari

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'Hikariare', 'hikariare']",2021-08-04 03:04:44,4876,60,1,Wednesday,00:04:05,Song
uFKsDA19y7I,BURNOUT SYNDROMES,Pianotune,"Provided to YouTube by Sony Music Labels Inc.

Pianotune · BURNOUT SYNDROMES

Hikariare

℗ 2016 Epic Records Japan

Released on: 2016-10-26

Composer, Lyricist: Kazuumi Kumagai
Arranger: Junji Ishiwatari

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'Hikariare', 'Pianotune']",2021-08-04 03:04:44,8498,110,0,Wednesday,00:03:56,Song
gMuNndzp3qo,BURNOUT SYNDROMES,Sekaiomawase,"Provided to YouTube by Sony Music Labels Inc.

Sekaiomawase · BURNOUT SYNDROMES

Sekai O Mawase

℗ 2018 Epic Records Japan

Released on: 2018-08-03

Arranger, Composer, Lyricist: Kazuumi Kumagai
Arranger: Eji

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'Sekai O Mawase', 'Sekaiomawase']",2021-08-03 23:28:15,17349,188,0,Tuesday,00:04:23,Song
FmHierd5A60,BURNOUT SYNDROMES,Namitachinu,"Provided to YouTube by Sony Music Labels Inc.

Namitachinu · BURNOUT SYNDROMES

Namitachinu

℗ 2018 Sony Music Labels Inc.

Released on: 2018-12-22

Arranger, Composer, Lyricist: Kazuumi Kumagai
Arranger: Eji

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'Namitachinu']",2021-08-03 23:26:39,20707,268,1,Tuesday,00:05:13,Song
CZvteKQOI7U,BURNOUT SYNDROMES,Highscoregirl,"Provided to YouTube by Sony Music Labels Inc.

Highscoregirl · BURNOUT SYNDROMES

High Score Girls

℗ 2017 Sony Music Labels Inc.

Released on: 2017-09-18

Composer, Lyricist: Kazuumi Kumagai
Arranger: Junji Ishiwatari

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'High Score Girls', 'Highscoregirl']",2021-08-03 23:21:35,5763,119,0,Tuesday,00:04:29,Song
NxIx8g2L-0c,BURNOUT SYNDROMES,Good Morning World!,"Provided to YouTube by Sony Music Labels Inc.

Good Morning World! · BURNOUT SYNDROMES

Good Morning World!

℗ 2019 Sony Music Labels Inc.

Released on: 2019-07-06

Arranger, Composer, Lyricist: Kazuumi Kumagai
Arranger: Junji Ishiwatari

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'Good Morning World!']",2021-08-03 23:20:02,1523930,14466,23,Tuesday,00:04:09,Song
SV0B0KEgSqQ,BURNOUT SYNDROMES,FLY HIGH (Anime Version),"Provided to YouTube by Sony Music Labels Inc.

FLY HIGH (Anime Version) · BURNOUT SYNDROMES

FLY HIGH (Anime Version)

℗ 2016 Sony Music Entertainment (Japan) Inc.

Released on: 2016-01-10

Composer, Lyricist: Kazuumi Kumagai
Arranger: Junji Ishiwatari

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'FLY HIGH (Anime Version)']",2021-08-03 23:13:11,248151,2829,6,Tuesday,00:01:34,Song
9lYppQg7tKc,BURNOUT SYNDROMES,hikariare,"Provided to YouTube by Sony Music Labels Inc.

hikariare · BURNOUT SYNDROMES

Hikariare

℗ 2016 Sony Music Labels Inc.

Released on: 2016-10-21

Composer, Lyricist: Kazuumi Kumagai
Arranger: Junji Ishiwatari

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'Hikariare', 'hikariare']",2021-08-03 23:10:52,971720,12473,50,Tuesday,00:04:05,Song
qrYRXRAKEy0,BURNOUT SYNDROMES,Speech,"Provided to YouTube by Sony Music Labels Inc.

Speech · BURNOUT SYNDROMES

SPEECH

℗ 2019 Epic Records Japan

Released on: 2019-01-14

Arranger, Composer, Lyricist: Kazuumi Kumagai
Arranger: Eji

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'SPEECH', 'Speech']",2021-08-03 23:09:24,34201,446,2,Tuesday,00:04:53,Song
zs_nDiCrHgI,BURNOUT SYNDROMES,Hikariare (Anime Version),"Provided to YouTube by Sony Music Labels Inc.

Hikariare (Anime Version) · BURNOUT SYNDROMES

Hikariare (Anime Version)

℗ 2016 Sony Music Entertainment (Japan) Inc.

Released on: 2016-10-07

Composer, Lyricist: Kazuumi Kumagai
Arranger: Junji Ishiwatari

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'Hikariare (Anime Version)']",2021-08-03 23:07:05,536532,5459,7,Tuesday,00:01:35,Song
AwGhgEr9C-Q,BURNOUT SYNDROMES,Ms.Thunderbolt,"Provided to YouTube by Sony Music Labels Inc.

Ms.Thunderbolt · BURNOUT SYNDROMES

Good Morning World!

℗ 2019 Sony Music Labels Inc.

Released on: 2019-08-21

Arranger, Composer, Lyricist: Kazuumi Kumagai

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'Good Morning World!', 'Ms.Thunderbolt']",2021-08-03 20:35:20,17499,162,6,Tuesday,00:04:36,Song
mapuBorlJ7Y,BURNOUT SYNDROMES,Good Morning World!,"Provided to YouTube by Sony Music Labels Inc.

Good Morning World! · BURNOUT SYNDROMES

Good Morning World!

℗ 2019 Sony Music Labels Inc.

Released on: 2019-08-21

Arranger, Composer, Lyricist: Kazuumi Kumagai
Arranger: Junji Ishiwatari

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'Good Morning World!']",2021-08-03 20:35:20,4181,39,0,Tuesday,00:04:10,Song
-BJWBsMafI8,BURNOUT SYNDROMES,BLIZZARD (Outr3ach Remix) - SACRA BEATS Singles,"Provided to YouTube by Sony Music Labels Inc.

BLIZZARD (Outr3ach Remix) - SACRA BEATS Singles · BURNOUT SYNDROMES · Outr3ach

BLIZZARD (Outr3ach Remix) - SACRA BEATS Singles

℗ 2021 Sony Music Labels Inc.

Released on: 2021-07-16

Associated  Performer: BURNOUT SYNDROMES, Outr3ach
Arranger, Composer, Lyricist: Kazuumi Kumagai
Arranger: Kaoru Inoue

Auto-generated by YouTube.","['BURNOUT SYNDROMES', 'バーンアウトシンドロームズ', 'Outr3ach', 'アウトリーチ', 'BLIZZARD (Outr3ach Remix) - SACRA BEATS Singles']",2021-07-15 15:05:25,14495,75,0,Thursday,00:03:01,Song
